Chronologic VCS simulator copyright 1991-2018
Contains Synopsys proprietary information.
Compiler version O-2018.09-SP1_Full64; Runtime version O-2018.09-SP1_Full64;  May 21 00:59 2021
Doing SDF annotation ...... Done
Started toggle measurement at         650...
mismatch cycle  718: out_BUS16_S2_T2: got 0474, expected 0000
mismatch cycle  728: out_BUS16_S3_T4: got 0438, expected 0450
mismatch cycle  729: out_BUS16_S2_T2: got 042c, expected 0438
mismatch cycle  729: out_BUS16_S3_T1: got 042c, expected 0438
mismatch cycle  729: out_BUS16_S3_T2: got 042c, expected 0438
mismatch cycle  729: out_BUS16_S3_T3: got 042c, expected 0438
mismatch cycle  729: out_BUS16_S3_T4: got 042c, expected 0438
mismatch cycle  730: out_BUS16_S2_T2: got 03f0, expected 042c
mismatch cycle  730: out_BUS16_S3_T1: got 03f0, expected 042c
mismatch cycle  730: out_BUS16_S3_T2: got 03f0, expected 042c
mismatch cycle  730: out_BUS16_S3_T3: got 03f0, expected 042c
mismatch cycle  730: out_BUS16_S3_T4: got 03f0, expected 042c
mismatch cycle  731: out_BUS16_S2_T2: got 03e4, expected 03f0
mismatch cycle  731: out_BUS16_S3_T1: got 03e4, expected 03f0
mismatch cycle  731: out_BUS16_S3_T2: got 03e4, expected 03f0
mismatch cycle  731: out_BUS16_S3_T3: got 03e4, expected 03f0
mismatch cycle  731: out_BUS16_S3_T4: got 03e4, expected 03f0
mismatch cycle  732: out_BUS16_S2_T2: got 03cc, expected 03e4
mismatch cycle  732: out_BUS16_S3_T1: got 03cc, expected 03e4
mismatch cycle  732: out_BUS16_S3_T2: got 03cc, expected 03e4
mismatch cycle  732: out_BUS16_S3_T3: got 03cc, expected 03e4
mismatch cycle  732: out_BUS16_S3_T4: got 03cc, expected 03e4
mismatch cycle  733: out_BUS16_S2_T2: got 03d8, expected 03cc
mismatch cycle  733: out_BUS16_S3_T1: got 03d8, expected 03cc
mismatch cycle  733: out_BUS16_S3_T2: got 03d8, expected 03cc
mismatch cycle  733: out_BUS16_S3_T3: got 03d8, expected 03cc
mismatch cycle  733: out_BUS16_S3_T4: got 03d8, expected 03cc
mismatch cycle  734: out_BUS16_S2_T2: got 0468, expected 03d8
mismatch cycle  734: out_BUS16_S3_T1: got 0468, expected 03d8
mismatch cycle  734: out_BUS16_S3_T2: got 0468, expected 03d8
mismatch cycle  734: out_BUS16_S3_T3: got 0468, expected 03d8
mismatch cycle  734: out_BUS16_S3_T4: got 0468, expected 03d8
mismatch cycle  735: out_BUS16_S2_T2: got 0444, expected 0468
mismatch cycle  735: out_BUS16_S3_T1: got 0444, expected 0468
mismatch cycle  735: out_BUS16_S3_T2: got 0444, expected 0468
mismatch cycle  735: out_BUS16_S3_T3: got 0444, expected 0468
mismatch cycle  735: out_BUS16_S3_T4: got 0444, expected 0468
mismatch cycle  736: out_BUS16_S2_T2: got 0414, expected 0444
mismatch cycle  736: out_BUS16_S3_T1: got 0414, expected 0444
mismatch cycle  736: out_BUS16_S3_T2: got 0414, expected 0444
mismatch cycle  736: out_BUS16_S3_T3: got 0414, expected 0444
mismatch cycle  736: out_BUS16_S3_T4: got 0414, expected 0444
mismatch cycle  737: out_BUS16_S2_T2: got 03cc, expected 0414
mismatch cycle  737: out_BUS16_S3_T1: got 03cc, expected 0414
mismatch cycle  737: out_BUS16_S3_T2: got 03cc, expected 0414
mismatch cycle  737: out_BUS16_S3_T3: got 03cc, expected 0414
mismatch cycle  737: out_BUS16_S3_T4: got 03cc, expected 0414
mismatch cycle  738: out_BUS16_S2_T2: got 0480, expected 03cc
mismatch cycle  738: out_BUS16_S3_T1: got 0480, expected 03cc
mismatch cycle  738: out_BUS16_S3_T2: got 0480, expected 03cc
mismatch cycle  738: out_BUS16_S3_T3: got 0480, expected 03cc
mismatch cycle  738: out_BUS16_S3_T4: got 0480, expected 03cc
mismatch cycle  739: out_BUS16_S2_T2: got 0420, expected 0480
mismatch cycle  739: out_BUS16_S3_T1: got 0420, expected 0480
mismatch cycle  739: out_BUS16_S3_T2: got 0420, expected 0480
mismatch cycle  739: out_BUS16_S3_T3: got 0420, expected 0480
mismatch cycle  739: out_BUS16_S3_T4: got 0420, expected 0480
mismatch cycle  740: out_BUS16_S2_T2: got 0444, expected 0420
mismatch cycle  740: out_BUS16_S3_T1: got 0444, expected 0420
mismatch cycle  740: out_BUS16_S3_T2: got 0444, expected 0420
mismatch cycle  740: out_BUS16_S3_T3: got 0444, expected 0420
mismatch cycle  740: out_BUS16_S3_T4: got 0444, expected 0420
mismatch cycle  741: out_BUS16_S2_T2: got 0408, expected 0444
mismatch cycle  741: out_BUS16_S3_T1: got 0408, expected 0444
mismatch cycle  741: out_BUS16_S3_T2: got 0408, expected 0444
mismatch cycle  741: out_BUS16_S3_T3: got 0408, expected 0444
mismatch cycle  741: out_BUS16_S3_T4: got 0408, expected 0444
mismatch cycle  742: out_BUS16_S2_T2: got 03e4, expected 0408
mismatch cycle  742: out_BUS16_S3_T1: got 03e4, expected 0408
mismatch cycle  742: out_BUS16_S3_T2: got 03e4, expected 0408
mismatch cycle  742: out_BUS16_S3_T3: got 03e4, expected 0408
mismatch cycle  742: out_BUS16_S3_T4: got 03e4, expected 0408
mismatch cycle  743: out_BUS16_S2_T2: got 03c0, expected 03e4
mismatch cycle  743: out_BUS16_S3_T1: got 03c0, expected 03e4
mismatch cycle  743: out_BUS16_S3_T2: got 03c0, expected 03e4
mismatch cycle  743: out_BUS16_S3_T3: got 03c0, expected 03e4
mismatch cycle  743: out_BUS16_S3_T4: got 03c0, expected 03e4
mismatch cycle  744: out_BUS16_S2_T2: got 0444, expected 03c0
mismatch cycle  744: out_BUS16_S3_T1: got 0444, expected 03c0
mismatch cycle  744: out_BUS16_S3_T2: got 0444, expected 03c0
mismatch cycle  744: out_BUS16_S3_T3: got 0444, expected 03c0
mismatch cycle  744: out_BUS16_S3_T4: got 0444, expected 03c0
mismatch cycle  746: out_BUS16_S2_T2: got 03cc, expected 0444
mismatch cycle  746: out_BUS16_S3_T1: got 03cc, expected 0444
mismatch cycle  746: out_BUS16_S3_T2: got 03cc, expected 0444
mismatch cycle  746: out_BUS16_S3_T3: got 03cc, expected 0444
mismatch cycle  746: out_BUS16_S3_T4: got 03cc, expected 0444
mismatch cycle  747: out_BUS16_S2_T2: got 03e4, expected 03cc
mismatch cycle  747: out_BUS16_S3_T1: got 03e4, expected 03cc
mismatch cycle  747: out_BUS16_S3_T2: got 03e4, expected 03cc
mismatch cycle  747: out_BUS16_S3_T3: got 03e4, expected 03cc
mismatch cycle  747: out_BUS16_S3_T4: got 03e4, expected 03cc
mismatch cycle  748: out_BUS16_S2_T2: got 0414, expected 03e4
mismatch cycle  748: out_BUS16_S3_T1: got 0414, expected 03e4
mismatch cycle  748: out_BUS16_S3_T2: got 0414, expected 03e4
mismatch cycle  748: out_BUS16_S3_T3: got 0414, expected 03e4
mismatch cycle  748: out_BUS16_S3_T4: got 0414, expected 03e4
mismatch cycle  749: out_BUS16_S2_T2: got 03f0, expected 0414
mismatch cycle  749: out_BUS16_S3_T1: got 03f0, expected 0414
mismatch cycle  749: out_BUS16_S3_T2: got 03f0, expected 0414
mismatch cycle  749: out_BUS16_S3_T3: got 03f0, expected 0414
mismatch cycle  749: out_BUS16_S3_T4: got 03f0, expected 0414
mismatch cycle  750: out_BUS16_S2_T2: got 03e4, expected 03f0
mismatch cycle  750: out_BUS16_S3_T1: got 03e4, expected 03f0
mismatch cycle  750: out_BUS16_S3_T2: got 03e4, expected 03f0
mismatch cycle  750: out_BUS16_S3_T3: got 03e4, expected 03f0
mismatch cycle  750: out_BUS16_S3_T4: got 03e4, expected 03f0
mismatch cycle  751: out_BUS16_S2_T2: got 03fc, expected 03e4
mismatch cycle  751: out_BUS16_S3_T1: got 03fc, expected 03e4
mismatch cycle  751: out_BUS16_S3_T2: got 03fc, expected 03e4
mismatch cycle  751: out_BUS16_S3_T3: got 03fc, expected 03e4
mismatch cycle  751: out_BUS16_S3_T4: got 03fc, expected 03e4
mismatch cycle  752: out_BUS16_S2_T2: got 0420, expected 03fc
mismatch cycle  752: out_BUS16_S3_T1: got 0420, expected 03fc
mismatch cycle  752: out_BUS16_S3_T2: got 0420, expected 03fc
mismatch cycle  752: out_BUS16_S3_T3: got 0420, expected 03fc
mismatch cycle  752: out_BUS16_S3_T4: got 0420, expected 03fc
mismatch cycle  753: out_BUS16_S2_T2: got 03f0, expected 0420
mismatch cycle  753: out_BUS16_S3_T1: got 03f0, expected 0420
mismatch cycle  753: out_BUS16_S3_T2: got 03f0, expected 0420
mismatch cycle  753: out_BUS16_S3_T3: got 03f0, expected 0420
mismatch cycle  753: out_BUS16_S3_T4: got 03f0, expected 0420
mismatch cycle  754: out_BUS16_S2_T2: got 0444, expected 03f0
mismatch cycle  754: out_BUS16_S3_T1: got 0444, expected 03f0
mismatch cycle  754: out_BUS16_S3_T2: got 0444, expected 03f0
mismatch cycle  754: out_BUS16_S3_T3: got 0444, expected 03f0
mismatch cycle  754: out_BUS16_S3_T4: got 0444, expected 03f0
mismatch cycle  756: out_BUS16_S2_T2: got 0408, expected 0444
mismatch cycle  756: out_BUS16_S3_T1: got 0408, expected 0444
mismatch cycle  756: out_BUS16_S3_T2: got 0408, expected 0444
mismatch cycle  756: out_BUS16_S3_T3: got 0408, expected 0444
mismatch cycle  756: out_BUS16_S3_T4: got 0408, expected 0444
mismatch cycle  757: out_BUS16_S2_T2: got 042c, expected 0408
mismatch cycle  757: out_BUS16_S3_T1: got 042c, expected 0408
mismatch cycle  757: out_BUS16_S3_T2: got 042c, expected 0408
mismatch cycle  757: out_BUS16_S3_T3: got 042c, expected 0408
mismatch cycle  757: out_BUS16_S3_T4: got 042c, expected 0408
mismatch cycle  758: out_BUS16_S2_T2: got 0450, expected 042c
mismatch cycle  758: out_BUS16_S3_T1: got 0450, expected 042c
mismatch cycle  758: out_BUS16_S3_T2: got 0450, expected 042c
mismatch cycle  758: out_BUS16_S3_T3: got 0450, expected 042c
mismatch cycle  758: out_BUS16_S3_T4: got 0450, expected 042c
mismatch cycle  760: out_BUS16_S2_T2: got 0498, expected 0450
mismatch cycle  760: out_BUS16_S3_T1: got 0498, expected 0450
mismatch cycle  760: out_BUS16_S3_T2: got 0498, expected 0450
mismatch cycle  760: out_BUS16_S3_T3: got 0498, expected 0450
mismatch cycle  760: out_BUS16_S3_T4: got 0498, expected 0450
mismatch cycle  761: out_BUS16_S2_T2: got 0420, expected 0498
mismatch cycle  761: out_BUS16_S3_T1: got 0420, expected 0498
mismatch cycle  761: out_BUS16_S3_T2: got 0420, expected 0498
mismatch cycle  761: out_BUS16_S3_T3: got 0420, expected 0498
mismatch cycle  761: out_BUS16_S3_T4: got 0420, expected 0498
mismatch cycle  762: out_BUS16_S2_T2: got 0438, expected 0420
mismatch cycle  762: out_BUS16_S3_T1: got 0438, expected 0420
mismatch cycle  762: out_BUS16_S3_T2: got 0438, expected 0420
mismatch cycle  762: out_BUS16_S3_T3: got 0438, expected 0420
mismatch cycle  762: out_BUS16_S3_T4: got 0438, expected 0420
mismatch cycle  763: out_BUS16_S2_T2: got 0498, expected 0438
mismatch cycle  763: out_BUS16_S3_T1: got 0498, expected 0438
mismatch cycle  763: out_BUS16_S3_T2: got 0498, expected 0438
mismatch cycle  763: out_BUS16_S3_T3: got 0498, expected 0438
mismatch cycle  763: out_BUS16_S3_T4: got 0498, expected 0438
mismatch cycle  764: out_BUS16_S2_T2: got 045c, expected 0498
mismatch cycle  764: out_BUS16_S3_T1: got 045c, expected 0498
mismatch cycle  764: out_BUS16_S3_T2: got 045c, expected 0498
mismatch cycle  764: out_BUS16_S3_T3: got 045c, expected 0498
mismatch cycle  764: out_BUS16_S3_T4: got 045c, expected 0498
mismatch cycle  765: out_BUS16_S2_T2: got 042c, expected 045c
mismatch cycle  765: out_BUS16_S3_T1: got 042c, expected 045c
mismatch cycle  765: out_BUS16_S3_T2: got 042c, expected 045c
mismatch cycle  765: out_BUS16_S3_T3: got 042c, expected 045c
mismatch cycle  765: out_BUS16_S3_T4: got 042c, expected 045c
mismatch cycle  766: out_BUS16_S2_T2: got 045c, expected 042c
mismatch cycle  766: out_BUS16_S3_T1: got 045c, expected 042c
mismatch cycle  766: out_BUS16_S3_T2: got 045c, expected 042c
mismatch cycle  766: out_BUS16_S3_T3: got 045c, expected 042c
mismatch cycle  766: out_BUS16_S3_T4: got 045c, expected 042c
mismatch cycle  767: out_BUS16_S2_T2: got 0498, expected 045c
mismatch cycle  767: out_BUS16_S3_T1: got 0498, expected 045c
mismatch cycle  767: out_BUS16_S3_T2: got 0498, expected 045c
mismatch cycle  767: out_BUS16_S3_T3: got 0498, expected 045c
mismatch cycle  767: out_BUS16_S3_T4: got 0498, expected 045c
mismatch cycle  768: out_BUS16_S2_T2: got 048c, expected 0498
mismatch cycle  768: out_BUS16_S3_T1: got 048c, expected 0498
mismatch cycle  768: out_BUS16_S3_T2: got 048c, expected 0498
mismatch cycle  768: out_BUS16_S3_T3: got 048c, expected 0498
mismatch cycle  768: out_BUS16_S3_T4: got 048c, expected 0498
mismatch cycle  769: out_BUS16_S2_T2: got 0498, expected 048c
mismatch cycle  769: out_BUS16_S3_T1: got 0498, expected 048c
mismatch cycle  769: out_BUS16_S3_T2: got 0498, expected 048c
mismatch cycle  769: out_BUS16_S3_T3: got 0498, expected 048c
mismatch cycle  769: out_BUS16_S3_T4: got 0498, expected 048c
mismatch cycle  770: out_BUS16_S2_T2: got 04bc, expected 0498
mismatch cycle  770: out_BUS16_S3_T1: got 04bc, expected 0498
mismatch cycle  770: out_BUS16_S3_T2: got 04bc, expected 0498
mismatch cycle  770: out_BUS16_S3_T3: got 04bc, expected 0498
mismatch cycle  770: out_BUS16_S3_T4: got 04bc, expected 0498
mismatch cycle  771: out_BUS16_S2_T2: got 048c, expected 04bc
mismatch cycle  771: out_BUS16_S3_T1: got 048c, expected 04bc
mismatch cycle  771: out_BUS16_S3_T2: got 048c, expected 04bc
mismatch cycle  771: out_BUS16_S3_T3: got 048c, expected 04bc
mismatch cycle  771: out_BUS16_S3_T4: got 048c, expected 04bc
mismatch cycle  772: out_BUS16_S2_T2: got 0468, expected 048c
mismatch cycle  772: out_BUS16_S3_T1: got 0468, expected 048c
mismatch cycle  772: out_BUS16_S3_T2: got 0468, expected 048c
mismatch cycle  772: out_BUS16_S3_T3: got 0468, expected 048c
mismatch cycle  772: out_BUS16_S3_T4: got 0468, expected 048c
mismatch cycle  773: out_BUS16_S2_T2: got 0450, expected 0468
mismatch cycle  773: out_BUS16_S3_T1: got 0450, expected 0468
mismatch cycle  773: out_BUS16_S3_T2: got 0450, expected 0468
mismatch cycle  773: out_BUS16_S3_T3: got 0450, expected 0468
mismatch cycle  773: out_BUS16_S3_T4: got 0450, expected 0468
mismatch cycle  774: out_BUS16_S2_T2: got 0468, expected 0450
mismatch cycle  774: out_BUS16_S3_T1: got 0468, expected 0450
mismatch cycle  774: out_BUS16_S3_T2: got 0468, expected 0450
mismatch cycle  774: out_BUS16_S3_T3: got 0468, expected 0450
mismatch cycle  774: out_BUS16_S3_T4: got 0468, expected 0450
mismatch cycle  775: out_BUS16_S2_T2: got 0444, expected 0468
mismatch cycle  775: out_BUS16_S3_T1: got 0444, expected 0468
mismatch cycle  775: out_BUS16_S3_T2: got 0444, expected 0468
mismatch cycle  775: out_BUS16_S3_T3: got 0444, expected 0468
mismatch cycle  775: out_BUS16_S3_T4: got 0444, expected 0468
mismatch cycle  776: out_BUS16_S2_T2: got 0468, expected 0444
mismatch cycle  776: out_BUS16_S3_T1: got 0468, expected 0444
mismatch cycle  776: out_BUS16_S3_T2: got 0468, expected 0444
mismatch cycle  776: out_BUS16_S3_T3: got 0468, expected 0444
mismatch cycle  776: out_BUS16_S3_T4: got 0468, expected 0444
mismatch cycle  777: out_BUS16_S2_T2: got 045c, expected 0468
mismatch cycle  777: out_BUS16_S3_T1: got 045c, expected 0468
mismatch cycle  777: out_BUS16_S3_T2: got 045c, expected 0468
mismatch cycle  777: out_BUS16_S3_T3: got 045c, expected 0468
mismatch cycle  777: out_BUS16_S3_T4: got 045c, expected 0468
mismatch cycle  778: out_BUS16_S2_T2: got 0444, expected 045c
mismatch cycle  778: out_BUS16_S3_T1: got 0444, expected 045c
mismatch cycle  778: out_BUS16_S3_T2: got 0444, expected 045c
mismatch cycle  778: out_BUS16_S3_T3: got 0444, expected 045c
mismatch cycle  778: out_BUS16_S3_T4: got 0444, expected 045c
mismatch cycle  779: out_BUS16_S2_T2: got 0438, expected 0444
mismatch cycle  779: out_BUS16_S3_T1: got 0438, expected 0444
mismatch cycle  779: out_BUS16_S3_T2: got 0438, expected 0444
mismatch cycle  779: out_BUS16_S3_T3: got 0438, expected 0444
mismatch cycle  779: out_BUS16_S3_T4: got 0438, expected 0444
mismatch cycle  781: out_BUS16_S2_T2: got 0498, expected 0438
mismatch cycle  781: out_BUS16_S3_T1: got 0498, expected 0438
mismatch cycle  781: out_BUS16_S3_T2: got 0498, expected 0438
mismatch cycle  781: out_BUS16_S3_T3: got 0498, expected 0438
mismatch cycle  781: out_BUS16_S3_T4: got 0498, expected 0438
mismatch cycle  782: out_BUS16_S2_T2: got 0474, expected 0498
mismatch cycle  782: out_BUS16_S3_T1: got 0474, expected 0498
mismatch cycle  782: out_BUS16_S3_T2: got 0474, expected 0498
mismatch cycle  782: out_BUS16_S3_T3: got 0474, expected 0498
mismatch cycle  782: out_BUS16_S3_T4: got 0474, expected 0498
mismatch cycle  783: out_BUS16_S2_T2: got 0444, expected 0474
mismatch cycle  783: out_BUS16_S3_T1: got 0444, expected 0474
mismatch cycle  783: out_BUS16_S3_T2: got 0444, expected 0474
mismatch cycle  783: out_BUS16_S3_T3: got 0444, expected 0474
mismatch cycle  783: out_BUS16_S3_T4: got 0444, expected 0474
mismatch cycle  784: out_BUS16_S2_T2: got 0474, expected 0444
mismatch cycle  784: out_BUS16_S3_T1: got 0474, expected 0444
mismatch cycle  784: out_BUS16_S3_T2: got 0474, expected 0444
mismatch cycle  784: out_BUS16_S3_T3: got 0474, expected 0444
mismatch cycle  784: out_BUS16_S3_T4: got 0474, expected 0444
mismatch cycle  786: out_BUS16_S2_T2: got 0480, expected 0474
mismatch cycle  786: out_BUS16_S3_T1: got 0480, expected 0474
mismatch cycle  786: out_BUS16_S3_T2: got 0480, expected 0474
mismatch cycle  786: out_BUS16_S3_T3: got 0480, expected 0474
mismatch cycle  786: out_BUS16_S3_T4: got 0480, expected 0474
mismatch cycle  787: out_BUS16_S2_T2: got 04a4, expected 0480
mismatch cycle  787: out_BUS16_S3_T1: got 04a4, expected 0480
mismatch cycle  787: out_BUS16_S3_T2: got 04a4, expected 0480
mismatch cycle  787: out_BUS16_S3_T3: got 04a4, expected 0480
mismatch cycle  787: out_BUS16_S3_T4: got 04a4, expected 0480
mismatch cycle  788: out_BUS16_S2_T2: got 0444, expected 04a4
mismatch cycle  788: out_BUS16_S3_T1: got 0444, expected 04a4
mismatch cycle  788: out_BUS16_S3_T2: got 0444, expected 04a4
mismatch cycle  788: out_BUS16_S3_T3: got 0444, expected 04a4
mismatch cycle  788: out_BUS16_S3_T4: got 0444, expected 04a4
mismatch cycle  789: out_BUS16_S2_T2: got 048c, expected 0444
mismatch cycle  789: out_BUS16_S3_T1: got 048c, expected 0444
mismatch cycle  789: out_BUS16_S3_T2: got 048c, expected 0444
mismatch cycle  789: out_BUS16_S3_T3: got 048c, expected 0444
mismatch cycle  789: out_BUS16_S3_T4: got 048c, expected 0444
mismatch cycle  790: out_BUS16_S2_T2: got 0468, expected 048c
mismatch cycle  790: out_BUS16_S3_T1: got 0468, expected 048c
mismatch cycle  790: out_BUS16_S3_T2: got 0468, expected 048c
mismatch cycle  790: out_BUS16_S3_T3: got 0468, expected 048c
mismatch cycle  790: out_BUS16_S3_T4: got 0468, expected 048c
mismatch cycle  791: out_BUS16_S2_T2: got 0408, expected 0468
mismatch cycle  791: out_BUS16_S3_T1: got 0408, expected 0468
mismatch cycle  791: out_BUS16_S3_T2: got 0408, expected 0468
mismatch cycle  791: out_BUS16_S3_T3: got 0408, expected 0468
mismatch cycle  791: out_BUS16_S3_T4: got 0408, expected 0468
mismatch cycle  792: out_BUS16_S2_T2: got 03d8, expected 0408
mismatch cycle  792: out_BUS16_S3_T1: got 03d8, expected 0408
mismatch cycle  792: out_BUS16_S3_T2: got 03d8, expected 0408
mismatch cycle  792: out_BUS16_S3_T3: got 03d8, expected 0408
mismatch cycle  792: out_BUS16_S3_T4: got 03d8, expected 0408
mismatch cycle  793: out_BUS16_S2_T2: got 0438, expected 03d8
mismatch cycle  793: out_BUS16_S3_T1: got 0438, expected 03d8
mismatch cycle  793: out_BUS16_S3_T2: got 0438, expected 03d8
mismatch cycle  793: out_BUS16_S3_T3: got 0438, expected 03d8
mismatch cycle  793: out_BUS16_S3_T4: got 0438, expected 03d8
mismatch cycle  794: out_BUS16_S2_T2: got 0420, expected 0438
mismatch cycle  794: out_BUS16_S3_T1: got 0420, expected 0438
mismatch cycle  794: out_BUS16_S3_T2: got 0420, expected 0438
mismatch cycle  794: out_BUS16_S3_T3: got 0420, expected 0438
mismatch cycle  794: out_BUS16_S3_T4: got 0420, expected 0438
mismatch cycle  795: out_BUS16_S2_T2: got 0468, expected 0420
mismatch cycle  795: out_BUS16_S3_T1: got 0468, expected 0420
mismatch cycle  795: out_BUS16_S3_T2: got 0468, expected 0420
mismatch cycle  795: out_BUS16_S3_T3: got 0468, expected 0420
mismatch cycle  795: out_BUS16_S3_T4: got 0468, expected 0420
mismatch cycle  796: out_BUS16_S2_T2: got 042c, expected 0468
mismatch cycle  796: out_BUS16_S3_T1: got 042c, expected 0468
mismatch cycle  796: out_BUS16_S3_T2: got 042c, expected 0468
mismatch cycle  796: out_BUS16_S3_T3: got 042c, expected 0468
mismatch cycle  796: out_BUS16_S3_T4: got 042c, expected 0468
mismatch cycle  797: out_BUS16_S2_T2: got 0408, expected 042c
mismatch cycle  797: out_BUS16_S3_T1: got 0408, expected 042c
mismatch cycle  797: out_BUS16_S3_T2: got 0408, expected 042c
mismatch cycle  797: out_BUS16_S3_T3: got 0408, expected 042c
mismatch cycle  797: out_BUS16_S3_T4: got 0408, expected 042c
mismatch cycle  798: out_BUS16_S2_T2: got 042c, expected 0408
mismatch cycle  798: out_BUS16_S3_T1: got 042c, expected 0408
mismatch cycle  798: out_BUS16_S3_T2: got 042c, expected 0408
mismatch cycle  798: out_BUS16_S3_T3: got 042c, expected 0408
mismatch cycle  798: out_BUS16_S3_T4: got 042c, expected 0408
mismatch cycle  799: out_BUS16_S2_T2: got 0408, expected 042c
mismatch cycle  799: out_BUS16_S3_T1: got 0408, expected 042c
mismatch cycle  799: out_BUS16_S3_T2: got 0408, expected 042c
mismatch cycle  799: out_BUS16_S3_T3: got 0408, expected 042c
mismatch cycle  799: out_BUS16_S3_T4: got 0408, expected 042c
mismatch cycle  800: out_BUS16_S2_T2: got 03f0, expected 0408
mismatch cycle  800: out_BUS16_S3_T1: got 03f0, expected 0408
mismatch cycle  800: out_BUS16_S3_T2: got 03f0, expected 0408
mismatch cycle  800: out_BUS16_S3_T3: got 03f0, expected 0408
mismatch cycle  800: out_BUS16_S3_T4: got 03f0, expected 0408
mismatch cycle  801: out_BUS16_S2_T2: got 03c0, expected 03f0
mismatch cycle  801: out_BUS16_S3_T1: got 03c0, expected 03f0
mismatch cycle  801: out_BUS16_S3_T2: got 03c0, expected 03f0
mismatch cycle  801: out_BUS16_S3_T3: got 03c0, expected 03f0
mismatch cycle  801: out_BUS16_S3_T4: got 03c0, expected 03f0
mismatch cycle  802: out_BUS16_S2_T2: got 0420, expected 03c0
mismatch cycle  802: out_BUS16_S3_T1: got 0420, expected 03c0
mismatch cycle  802: out_BUS16_S3_T2: got 0420, expected 03c0
mismatch cycle  802: out_BUS16_S3_T3: got 0420, expected 03c0
mismatch cycle  802: out_BUS16_S3_T4: got 0420, expected 03c0
mismatch cycle  803: out_BUS16_S2_T2: got 0408, expected 0420
mismatch cycle  803: out_BUS16_S3_T1: got 0408, expected 0420
mismatch cycle  803: out_BUS16_S3_T2: got 0408, expected 0420
